"code","wildcard","name","description","file_name","link","type",mode_play,"sub_link","image",view,play,vote,author_id,"publish_at"
NULL,"lkmtct","Lien Khuc Mua Tren Cuoc Tinh",NULL,"13758.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkmx","Lien Khuc Mua Xuan",NULL,"13759.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkmxdtdcdx","Lien Khuc Mua Xuan Dau Tien & Dam Cuoi Dau Xuan",NULL,"13760.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkmntctnntpcedcc","Lien Khuc Muoi Nam Tinh Cu & Tram Nho Ngan Thuong & Phai Chi Em Dung Co Chong",NULL,"13761.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknddxr","Lien Khuc Neu Dieu Do Xay Ra",NULL,"13762.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknnmk","Lien Khuc Ngam Ngui & Mo Khuc",NULL,"13763.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkn","Lien Khuc Ngheo",NULL,"13764.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkntm","Lien Khuc Ngo Thuy Mien",NULL,"13796.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkntkn","Lien Khuc Nguoi Thuong Ke Nho",NULL,"22704.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknp","Lien Khuc Nhac Phap",NULL,"3153.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknkdttcmh","Lien Khuc Nhat Ky Doi Toi & Thuong Ca Mua Ha",NULL,"3154.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknnlc","Lien Khuc Nhin Nhau Lan Cuoi",NULL,"3155.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknq","Lien Khuc Nho Que",NULL,"22705.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknvnr","Lien Khuc Nhu Vat Nang (Remix)",NULL,"22706.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknctbh","Lien Khuc Nhung Chuyen Tinh Bat Hu",NULL,"3156.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknntmmb","Lien Khuc Nhung Ngay Tho Mong & Mat Biec",NULL,"3157.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkn","Lien Khuc Nong",NULL,"3158.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknhvnmr","Lien Khuc Nu Hon Va Nuoc Mat (Remix)",NULL,"3159.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lknmhbrcgclr","Lien Khuc Nuoc Mat Hoa Bi (Remix) & Cam Giac Con Lai (Remix)",NULL,"3160.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkoty","Lien Khuc Oi Tinh Yeu",NULL,"22707.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkpnctn","Lien Khuc Phan Ngheo & Chuyen Tinh Ngheo",NULL,"3161.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkpdsvtsd","Lien Khuc Phien Da Sau & Vet Thuong Soi Da",NULL,"13797.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkpb","Lien Khuc Phuong Buon",NULL,"13765.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkqvmm","Lien Khuc Quan Vang Mot Minh",NULL,"13766.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkrltcxx","Lien Khuc Rung La Thay Chua & Xot Xa",NULL,"13767.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lksmtygmsm","Lien Khuc Sa Mac Tinh Yeu & Giac Mo Sa Mac",NULL,"13768.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lksgcnnaak","Lien Khuc Sai Gon Co Nhung Nguoi Anh & Anh Khong",NULL,"22708.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lks","Lien Khuc Samba",NULL,"23632.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkslbdblb","Lien Khuc Sau Le Bong & Doi Bong & Le Bong",NULL,"13769.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktcnnntkn","Lien Khuc Tan Cung Noi Nho & Nguoi Thuong Ke Nho",NULL,"13770.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdncdc","Lien Khuc Tau Dem Nam Cu & Do Chieu",NULL,"13771.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktngmehnmhntld","Lien Khuc Tha Nhu Giot Mua & Em Hien Nhu Maseour & Hai Nam Tinh Lan Dan",NULL,"13772.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktttd","Lien Khuc Tha Trang Tha Den",NULL,"22610.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktpdtelc","Lien Khuc Than Phan & Duoc Tin Em Lay Chong",NULL,"13773.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktpbgls","Lien Khuc Thanh Pho Buon & Giot Le Sau",NULL,"13798.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktaa","Lien Khuc Thoi & Ao Anh",NULL,"3162.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktahv","Lien Khuc Thoi Anh Hay Ve",NULL,"3163.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktxbd","Lien Khuc Thuyen Xa Ben Do",NULL,"3164.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdvmnx","Lien Khuc Tien Dua & Ve Mai Nha Xua",NULL,"3165.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktbvdnxn","Lien Khuc Tinh Bo Vo & Dung Noi Xa Nhau",NULL,"3166.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktb","Lien Khuc Tinh Buon",NULL,"22611.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktctmdgls","Lien Khuc Tinh Chet Theo Mua Dong & Giot Le Sau",NULL,"3167.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktctmdvtcc","Lien Khuc Tinh Chet Theo Mua Dong & Vet Thuong Cuoi Cung",NULL,"3168.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktcnkgnln","Lien Khuc Tinh Co Nhu Khong & Gap Nhau Lam Ngo",NULL,"3169.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdynbm","Lien Khuc Tinh Dau & Yeu Nhau Bon Mua",NULL,"3170.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdptt","Lien Khuc Tinh Doi & Phan To Tam",NULL,"13799.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdp","Lien Khuc Tinh Don Phuong",NULL,"13774.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktecd","Lien Khuc Tinh Em Co Don",NULL,"22612.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktenntt","Lien Khuc Tinh Em Ngon Nen & Tan Tro",NULL,"13775.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktkv","Lien Khuc Tinh Khuc Vang",NULL,"13776.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktpdt","Lien Khuc Tinh Phai & Doi Thay",NULL,"13777.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkty","Lien Khuc Tinh Yeu",NULL,"22613.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkty2","Lien Khuc Tinh Yeu 2",NULL,"22614.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkty3","Lien Khuc Tinh Yeu 3",NULL,"22615.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktycd","Lien Khuc Tinh Yeu Con Dau",NULL,"22616.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdg","Lien Khuc Toc Duoi Ga",NULL,"22617.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktmydyn","Lien Khuc Toi Muon-Yeu Doi Yeu Nguoi",NULL,"22618.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkttmty","Lien Khuc Ton Tho Mot Tinh Yeu",NULL,"13778.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktnntts","Lien Khuc Tram Nho Ngan Thuong & Thu Sau",NULL,"22619.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktc","Lien Khuc Trau Cau",NULL,"22620.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkthvtcenh","Lien Khuc Troi Hue Vao Thu Chua Em & Nho Hue",NULL,"13779.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktdtcd","Lien Khuc Trot Dai & Tinh Chi Dep",NULL,"13780.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktt","Lien Khuc Tru Tinh",NULL,"13781.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktp","Lien Khuc Truc Phuong",NULL,"13782.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktbcl","Lien Khuc Tung Bay & Co La",NULL,"13783.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lktkn","Lien Khuc Tung Ky Niem",NULL,"13800.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvt","Lien Khuc Vang Trang",NULL,"3171.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvq","Lien Khuc Ve Que",NULL,"3172.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvttlnh","Lien Khuc Vet Thu Tren Lung Ngua Hoang",NULL,"22621.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvtcccur","Lien Khuc Vet Thuong Cuoi Cung & Co Ua (Remix)",NULL,"3173.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvtnctavt","Lien Khuc Vi Trong Nghich Canh & Trach Ai Vo Tinh",NULL,"3174.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvklbdtn","Lien Khuc Vong Kim Lang & Bau Di Theo Nguoi",NULL,"3175.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvtncevtnc","Lien Khuc Vong Tay Nao Cho Em & Vi Trong Nghich Canh",NULL,"3176.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkvta","Lien Khuc Vu Thanh An",NULL,"3177.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkxnbstlltr","Lien Khuc Xay Nha Ben Suoi & Tup Leu Ly Tuong (Remix)",NULL,"3178.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkxdxlt","Lien Khuc Xe Dap, Xich Lo, Taxi",NULL,"3179.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkxhrxtkcye","Lien Khuc Xin Hay Roi Xa & Toi Khong Con Yeu Em",NULL,"22622.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkx","Lien Khuc Xuan",NULL,"22623.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkx","Lien Khuc Xuan",NULL,"22624.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkx2","Lien Khuc Xuan 2",NULL,"13801.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkylcbvaye","Lien Khuc Yeu Lam Chi & Boi Vi Anh Yeu Em",NULL,"13784.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lkymnsbmn","Lien Khuc Yeu Mot Nguoi & Song Ben Mot Nguoi",NULL,"13785.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltctt","Lieu Thuoc Cho Trai Tim",NULL,"13787.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltctt","Lieu Thuoc Cho Trai Tim",NULL,"13788.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltctt","Lieu Thuoc Cho Trai Tim",NULL,"13789.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltcttr","Lieu Thuoc Cho Trai Tim (Remix)",NULL,"13786.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lty","Lieu Thuoc Yeu",NULL,"13791.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltyr","Lieu Thuoc Yeu (Remix)",NULL,"13790.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lotp","Life Of The Party",NULL,"13802.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"laf","Like A Fool",NULL,"13803.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lm","Like Money",NULL,"13804.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltb","Like The Birds",NULL,"13805.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"l","Linda",NULL,"23121.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ldld","Linh Du Len Diem",NULL,"13806.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ldld","Linh Du Len Diem",NULL,"13807.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ldld","Linh Du Len Diem",NULL,"13808.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhca","Linh Hon Cua Anh",NULL,"13809.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhdm","Linh Hon Da Mat",NULL,"23122.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhgnm","Linh Hon Giot Nuoc Mat",NULL,"13810.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3180.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3181.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3182.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3183.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3184.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3185.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"3186.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"13811.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"13812.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"13813.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"13814.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhtd","Linh Hon Tuong Da",NULL,"13892.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lhvtx","Linh Hon Va The Xac",NULL,"3187.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lmetl","Linh Ma Em & Tinh Linh",NULL,"3188.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lng","Linh Nghi Gi",NULL,"3189.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lng","Linh Nghi Gi",NULL,"3190.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lng","Linh Nghi Gi",NULL,"3191.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lng","Linh Nghi Gi",NULL,"13893.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltp","Linh Thanh Pho",NULL,"20564.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lt3","Linh Thich 33",NULL,"20565.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltmx","Linh Tran Mien Xa",NULL,"20566.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltmx","Linh Tran Mien Xa",NULL,"20567.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltxn","Linh Tran Xa Nha",NULL,"20568.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ltsneh","Linh Truong Sa Nghe Em Hat",NULL,"20569.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lxn","Linh Xa Nha",NULL,"20570.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lxn","Linh Xa Nha",NULL,"20571.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lxn","Linh Xa Nha",NULL,"20572.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lxn","Linh Xa Nha",NULL,"20573.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lsg","Little Sai Gon",NULL,"5952.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ls","Little Sister",NULL,"5953.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lttr","Live To Tell (Remix)",NULL,"18585.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"llvl","Living La Vida Loca",NULL,"18586.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"loap","Living On A Prayer",NULL,"18587.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"l2gpmndsktav","LK 24 Gio Phep & Mot Nguoi Di & Sao Khong Thay Anh Ve",NULL,"18588.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lasd","LK Anh Sao Dem",NULL,"18589.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lattehp","LK Anh Tien Tuyen & Em Hau Phuong",NULL,"18590.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbbb","LK Bad Boy Blue",NULL,"18591.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbkts23cc","LK Bai Khong Ten So 2 & 3 & Cuoi Cung",NULL,"18592.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbkts3bktcc","LK Bai Khong Ten So 3 & Bai Khong Ten Cuoi Cung",NULL,"18593.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbtcbctnda","LK Bai Thanh Ca Buon & Chuyen Tinh Nguoi Dan Ao",NULL,"13894.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbtty","LK Bai Toan Tinh Yeu",NULL,"3192.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbd","LK Bui Doi",NULL,"3193.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lbnp","LK Buon Nhu Phuong",NULL,"3194.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcovxnckv","LK Cam On va Xuan Nay Con Khong Ve",NULL,"23123.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcbcbcthh","LK Canh Buom Chuyen Ben & Chuyen Tau Hoang Hon",NULL,"3195.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lccdxtsnx","LK Cau Chuyen Dau Xuan & Tam Su Ngay Xuan",NULL,"3196.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lccttnvt","LK Cau Chuyen Tinh Toi & Nua Vang Trang",NULL,"3197.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lccc","LK Cha Cha Cha",NULL,"3198.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lccnane","LK Cha Cha Nha Anh Nha Em",NULL,"3199.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcm","LK Chieu Mua",NULL,"3200.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcmbgmdsk","Lk Chieu Mua Bien Gioi & May Dam Son Khe",NULL,"3201.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcny","LK Cho Nguoi Yeu",NULL,"3202.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lctltdqhttt","LK Cho Toi Lai Tu Dau ,Que Huong Tuoi Tho Toi",NULL,"23124.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcby","LK Chua Biet Yeu",NULL,"13895.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lccmnssrs","LK Chuyen Chung Minh & Ngay Sau Se Ra Sao",NULL,"18594.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcgtlchs","LK Chuyen Gian Thien Ly & Chuyen Hoa Sim",NULL,"18595.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lchhhtn","LK Chuyen Hen Ho & Hoa Trinh Nu",NULL,"18596.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lchscgtlctht","LK Chuyen Hoa Sim & Chuyen Gian Thien Ly & Chuyen Tinh Hoa Trang",NULL,"18597.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lchtc3n","LK Chuyen Hop Tan & Chuyen 3 Nguoi",NULL,"18598.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lchtcbn","Lk Chuyen Hop Tan & Chuyen Ba Nguoi",NULL,"18599.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lctkdv","LK Chuyen Tinh Khong Di Vang",NULL,"18600.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"lcttccanvectptgcttaascdt","LK Chuyen Tinh Thoi Chinh Chien & Ai Noi Voi Em & Chieu Tren Pho Tam Giang & Chan Troi Tim & Ao Anh Sut Chi Duong Ta",NULL,"18601.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
